Date,Adj Close,Rtns,Scaled,,,,Mean,0.000304407,,,
3/19/29,26.030001,-0.000384025,-0.057539186,,,,,,,,
3/20/29,26.02,-0.000384211,-0.057554728,,,,,,,,
3/21/29,25.9,-0.004611837,-0.410900105,,,,,,,,
3/22/29,25.549999,-0.013513552,-1.154906188,,,,,,,,
3/25/29,24.51,-0.040704463,-3.42752481,,,,,,,,
3/26/29,24.35,-0.006527948,-0.571048798,,,,,,,,
3/27/29,25.09,0.030390144,2.514568351,,,,,,,,
3/28/29,25.530001,0.017536907,1.44029377,,,,,,,,
4/1/29,24.879999,-0.02546032,-2.153418054,,,,,,,,
4/2/29,25.17,0.011655989,0.948766163,,,,,,,,
4/3/29,24.860001,-0.01231621,-1.054832216,,,,,,,,
4/4/29,25.299999,0.017699034,1.453844337,,,,,,,,
4/5/29,25.049999,-0.009881423,-0.851332562,,,,,,,,
4/8/29,24.83,-0.008782396,-0.759475731,,,,,,,,
4/9/29,24.629999,-0.008054813,-0.698664297,,,,,,,,
4/10/29,24.780001,0.006090215,0.483578329,,,,,,,,
4/11/29,25.059999,0.011299354,0.918958551,,,,,,,,
4/12/29,25.15,0.003591421,0.274728861,,,,,,,,
4/15/29,25,-0.005964215,-0.523931942,,,,,,,,
4/16/29,25.059999,0.00239996,0.175146474,,,,,,,,
4/17/29,25.32,0.01037514,0.841712686,,,,,,,,
4/18/29,25.43,0.004344392,0.337662244,,,,,,,,
4/19/29,25.41,-0.000786473,-0.091175833,,,,,,,,
4/22/29,25.700001,0.011412869,0.928446151,,,,,,,,
4/23/29,25.85,0.005836537,0.462375843,,,,,,,,
4/24/29,25.75,-0.003868472,-0.348769588,,,,,,,,
4/25/29,25.629999,-0.004660233,-0.414945043,,,,,,,,
4/26/29,25.58,-0.0019508,-0.188490401,,,,,,,,
4/29/29,25.530001,-0.001954613,-0.188809097,,,,,,,,
4/30/29,25.940001,0.016059537,1.316815066,,,,,,,,
5/1/29,25.99,0.001927486,0.135657094,,,,,,,,
5/2/29,26.110001,0.004617199,0.360463487,,,,,,,,
5/3/29,26.370001,0.00995787,0.806837232,,,,,,,,
5/6/29,26.32,-0.001896132,-0.183921243,,,,,,,,
5/7/29,26.07,-0.00949848,-0.819326148,,,,,,,,
5/8/29,26.18,0.004219409,0.327216196,,,,,,,,
5/9/29,26.02,-0.006111536,-0.536245027,,,,,,,,
5/10/29,26.34,0.012298232,1.002444879,,,,,,,,
5/13/29,25.639999,-0.026575588,-2.246632268,,,,,,,,
5/14/29,25.950001,0.012090562,0.9850878,,,,,,,,
5/15/29,25.84,-0.004238959,-0.379734958,,,,,,,,
5/16/29,25.969999,0.005030921,0.395042417,,,,,,,,
5/17/29,26.09,0.004620755,0.360760695,,,,,,,,
5/20/29,25.389999,-0.026830241,-2.267916188,,,,,,,,
5/21/29,25.700001,0.012209611,0.995037881,,,,,,,,
5/22/29,24.76,-0.036575913,-3.08246022,,,,,,,,
5/23/29,25.309999,0.022213207,1.831139283,,,,,,,,
5/24/29,25.120001,-0.007506836,-0.652864318,,,,,,,,
5/27/29,24.200001,-0.036624202,-3.086496251,,,,,,,,
5/28/29,24.59,0.01611566,1.321505858,,,,,,,,
5/29/29,24.620001,0.001220049,0.076529398,,,,,,,,
5/31/29,24.83,0.00852961,0.687463106,,,,,,,,
6/3/29,25.27,0.017720499,1.455638427,,,,,,,,
6/4/29,25.639999,0.014641828,1.198322838,,,,,,,,
6/5/29,25.59,-0.001950039,-0.188426809,,,,,,,,
6/6/29,25.639999,0.001953849,0.137860493,,,,,,,,
6/7/29,25.530001,-0.004290094,-0.384008775,,,,,,,,
6/10/29,25.27,-0.010184136,-0.876633305,,,,,,,,
6/11/29,25.43,0.006331619,0.503754819,,,,,,,,
6/12/29,25.450001,0.000786512,0.040294356,,,,,,,,
6/13/29,25.84,0.015324125,1.255349267,,,,,,,,
6/14/29,25.93,0.003482972,0.265664718,,,,,,,,
6/17/29,26.41,0.018511377,1.521740024,,,,,,,,
6/18/29,26.42,0.000378644,0.006204753,,,,,,,,
6/19/29,26.32,-0.003785011,-0.341793945,,,,,,,,
6/20/29,26.469999,0.00569905,0.450884702,,,,,,,,
6/21/29,26.620001,0.005666868,0.448194946,,,,,,,,
6/24/29,26.620001,0,-0.025442382,,,,,,,,
6/25/29,26.9,0.010518369,0.853683792,,,,,,,,
6/26/29,27.059999,0.005947918,0.471685116,,,,,,,,
6/27/29,27.110001,0.00184782,0.128998544,,,,,,,,
6/28/29,27.41,0.01106599,0.89945398,,,,,,,,
7/1/29,27.77,0.013133893,1.072289462,,,,,,,,
7/2/29,28.059999,0.010442888,0.847375064,,,,,,,,
7/3/29,28.18,0.004276586,0.331995034,,,,,,,,
7/5/29,28.32,0.004968062,0.38978869,,,,,,,,
7/8/29,28.370001,0.001765572,0.122124275,,,,,,,,
7/9/29,28.280001,-0.003172365,-0.290588917,,,,,,,,
7/10/29,28.200001,-0.002828854,-0.261878251,,,,,,,,
7/11/29,28.26,0.002127624,0.152384612,,,,,,,,
7/12/29,28.57,0.010969568,0.891395046,,,,,,,,
7/15/29,28.450001,-0.004200175,-0.376493357,,,,,,,,
7/16/29,28.65,0.007029842,0.56211236,,,,,,,,
7/17/29,28.719999,0.002443246,0.178764328,,,,,,,,
7/18/29,28.66,-0.002089102,-0.200049679,,,,,,,,
7/19/29,28.76,0.003489184,0.266183867,,,,,,,,
7/22/29,28.43,-0.01147427,-0.984462804,,,,,,,,
7/23/29,28.83,0.014069645,1.150499692,,,,,,,,
7/24/29,28.639999,-0.006590392,-0.576267887,,,,,,,,
7/25/29,28.77,0.004539141,0.353939418,,,,,,,,
7/26/29,28.66,-0.003823427,-0.345004742,,,,,,,,
7/29/29,28.18,-0.016748081,-1.425248376,,,,,,,,
7/30/29,28.5,0.011355571,0.923657211,,,,,,,,
7/31/29,28.879999,0.013333298,1.088955791,,,,,,,,
8/1/29,29.08,0.006925243,0.553369971,,,,,,,,
8/2/29,29.559999,0.016506155,1.354143458,,,,,,,,
8/5/29,29.540001,-0.000676522,-0.081986176,,,,,,,,
8/6/29,29.43,-0.003723798,-0.336677737,,,,,,,,
8/7/29,29.129999,-0.010193714,-0.877433834,,,,,,,,
8/8/29,29.469999,0.011671816,0.950089,,,,,,,,
8/9/29,28.379999,-0.036986767,-3.116799472,,,,,,,,
8/12/29,29.27,0.031360149,2.59564148,,,,,,,,
8/13/29,29.530001,0.008882849,0.716986902,,,,,,,,
8/14/29,29.620001,0.003047748,0.229288645,,,,,,,,
8/15/29,29.67,0.001688015,0.115642035,,,,,,,,
8/16/29,30.219999,0.018537209,1.523899109,,,,,,,,
8/19/29,30.5,0.009265421,0.748962237,,,,,,,,
8/20/29,30.68,0.005901639,0.467817124,,,,,,,,
8/21/29,30.549999,-0.004237321,-0.379598,,,,,,,,
8/22/29,30.790001,0.00785604,0.631166054,,,,,,,,
8/23/29,31.09,0.00974339,0.788910995,,,,,,,,
8/26/29,31.07,-0.000643294,-0.079208919,,,,,,,,
8/27/29,31.049999,-0.00064374,-0.079246219,,,,,,,,
8/28/29,30.99,-0.001932335,-0.186947102,,,,,,,,
8/29/29,31.290001,0.009680574,0.783660827,,,,,,,,
8/30/29,31.709999,0.013422754,1.096432548,,,,,,,,
9/3/29,31.82,0.003468969,0.264494326,,,,,,,,
9/4/29,31.719999,-0.003142709,-0.288110259,,,,,,,,
9/5/29,31.02,-0.022068065,-1.869893085,,,,,,,,
9/6/29,31.83,0.026112186,2.157016263,,,,,,,,
9/9/29,31.67,-0.005026704,-0.445574749,,,,,,,,
9/10/29,31.1,-0.017998105,-1.529725528,,,,,,,,
9/11/29,31.530001,0.013826399,1.130169169,,,,,,,,
9/12/29,31.17,-0.011417729,-0.9797371,,,,,,,,
9/13/29,31.379999,0.006737215,0.537654629,,,,,,,,
9/16/29,31.860001,0.015296431,1.253034617,,,,,,,,
9/17/29,31.6,-0.008160734,-0.707517223,,,,,,,,
9/18/29,31.68,0.002531646,0.186152765,,,,,,,,
9/19/29,31.73,0.001578283,0.106470628,,,,,,,,
9/20/29,31.389999,-0.010715443,-0.921039979,,,,,,,,
9/23/29,31.379999,-0.000318573,-0.052068723,,,,,,,,
9/24/29,30.799999,-0.018483111,-1.570262319,,,,,,,,
9/25/29,30.85,0.001623409,0.110242289,,,,,,,,
9/26/29,31.129999,0.009076143,0.733142371,,,,,,,,
9/27/29,30.27,-0.027626053,-2.334430176,,,,,,,,
9/30/29,30.16,-0.003633961,-0.329169145,,,,,,,,
10/1/29,29.98,-0.00596817,-0.524262505,,,,,,,,
10/2/29,30.200001,0.007338259,0.5878899,,,,,,,,
10/3/29,28.950001,-0.041390727,-3.484882785,,,,,,,,
10/4/29,28.65,-0.010362728,-0.891560088,,,,,,,,
10/7/29,30.440001,0.06247822,5.196492417,,,,,,,,
10/8/29,30.34,-0.003285184,-0.300018321,,,,,,,,
10/9/29,30.27,-0.002307185,-0.218277115,,,,,,,,
10/10/29,30.809999,0.017839412,1.465577149,,,,,,,,
10/11/29,30.76,-0.001622817,-0.161077588,,,,,,,,
10/14/29,30.549999,-0.006827081,-0.596050346,,,,,,,,
10/15/29,30.299999,-0.008183306,-0.709403803,,,,,,,,
10/16/29,29.24,-0.034983467,-2.949363412,,,,,,,,
10/17/29,29.690001,0.015389911,1.260847662,,,,,,,,
10/18/29,28.84,-0.028629201,-2.418273357,,,,,,,,
10/21/29,27.73,-0.038488211,-3.242290233,,,,,,,,
10/22/29,28.27,0.019473494,1.602153895,,,,,,,,
10/23/29,26.6,-0.059073222,-4.962787215,,,,,,,,
10/24/29,25.75,-0.031954887,-2.696234504,,,,,,,,
10/25/29,26.120001,0.014368971,1.175517395,,,,,,,,
10/28/29,22.74,-0.12940279,-10.84093828,,,,,,,,
10/29/29,20.43,-0.101583113,-8.515767426,,,,,,,,
10/30/29,22.99,0.125305923,10.44763702,,,,,,,,
10/31/29,24.15,0.05045672,4.191734485,,,,,,,,
11/4/29,22.879999,-0.052588033,-4.42075455,,,,,,,,
11/6/29,20.610001,-0.099213204,-8.317690166,,,,,,,,
11/7/29,21.370001,0.036875301,3.056598371,,,,,,,,
11/8/29,21.18,-0.008891015,-0.768554155,,,,,,,,
11/11/29,19.860001,-0.062322899,-5.234395443,,,,,,,,
11/12/29,18.73,-0.056898336,-4.78100998,,,,,,,,
11/13/29,17.66,-0.057127603,-4.800172158,,,,,,,,
11/14/29,19.24,0.089467724,7.452277379,,,,,,,,
11/15/29,20.299999,0.055093503,4.579277176,,,,,,,,
11/18/29,20.09,-0.010344779,-0.890059854,,,,,,,,
11/19/29,20.700001,0.030363415,2.512334331,,,,,,,,
11/20/29,21.27,0.027536182,2.276034013,,,,,,,,
11/21/29,21.610001,0.015985002,1.31058544,,,,,,,,
11/22/29,21.530001,-0.00370199,-0.334854983,,,,,,,,
11/25/29,21.280001,-0.011611704,-0.99594957,,,,,,,,
11/26/29,20.66,-0.029135384,-2.460580189,,,,,,,,
11/27/29,20.92,0.012584705,1.026388284,,,,,,,,
12/2/29,20.950001,0.001434082,0.094418329,,,,,,,,
12/3/29,21.65,0.033412839,2.76720543,,,,,,,,
12/4/29,22.049999,0.018475704,1.518758523,,,,,,,,
12/5/29,21.870001,-0.008163175,-0.707721223,,,,,,,,
12/6/29,22.450001,0.026520346,2.19113036,,,,,,,,
12/9/29,22.4,-0.002227216,-0.211593274,,,,,,,,
12/10/29,22.57,0.007589286,0.608870747,,,,,,,,
12/11/29,22.379999,-0.008418299,-0.729044479,,,,,,,,
12/12/29,21.17,-0.054066088,-4.544290516,,,,,,,,
12/13/29,21.700001,0.025035475,2.067024672,,,,,,,,
12/16/29,21.33,-0.017050737,-1.450544355,,,,,,,,
12/17/29,21.559999,0.010782888,0.875792287,,,,,,,,
12/18/29,21.42,-0.00649346,-0.568166341,,,,,,,,
12/19/29,20.85,-0.026610644,-2.249562235,,,,,,,,
12/20/29,20.16,-0.033093525,-2.79140196,,,,,,,,
12/23/29,20.26,0.004960317,0.389141363,,,,,,,,
12/24/29,20.389999,0.006416535,0.510852149,,,,,,,,
12/26/29,20.84,0.022069692,1.819144314,,,,,,,,
12/27/29,20.82,-0.000959693,-0.105653594,,,,,,,,
12/30/29,20.889999,0.003362104,0.255562528,,,,,,,,
12/31/29,21.450001,0.026807182,2.215104091,,,,,,,,
1/2/30,21.18,-0.012587459,-1.077503217,,,,,,,,
1/3/30,21.23,0.002360718,0.171866596,,,,,,,,
1/6/30,21.5,0.012717852,1.037516751,,,,,,,,
1/7/30,21.309999,-0.008837256,-0.764060955,,,,,,,,
1/8/30,21.290001,-0.000938433,-0.103876665,,,,,,,,
1/9/30,21.620001,0.015500234,1.270068471,,,,,,,,
1/10/30,21.549999,-0.003237835,-0.296060915,,,,,,,,
1/13/30,21.52,-0.001392065,-0.141791292,,,,,,,,
1/14/30,21.559999,0.00185869,0.129907048,,,,,,,,
1/15/30,21.65,0.004174444,0.323457961,,,,,,,,
1/16/30,21.5,-0.006928406,-0.604519169,,,,,,,,
1/17/30,21.309999,-0.008837256,-0.764060955,,,,,,,,
1/20/30,21.5,0.008916049,0.719761751,,,,,,,,
1/21/30,21.610001,0.005116326,0.402180535,,,,,,,,
1/22/30,21.629999,0.000925405,0.051903033,,,,,,,,
1/23/30,21.84,0.009708785,0.786018635,,,,,,,,
1/24/30,22.040001,0.009157555,0.73994682,,,,,,,,
1/27/30,22.209999,0.007713158,0.619223965,,,,,,,,
1/28/30,22.1,-0.004952679,-0.43938772,,,,,,,,
1/29/30,22.35,0.011312217,0.920033669,,,,,,,,
1/30/30,22.469999,0.005369083,0.423306002,,,,,,,,
1/31/30,22.790001,0.0142413,1.164846665,,,,,,,,
2/3/30,22.74,-0.002193988,-0.208816122,,,,,,,,
2/4/30,23.01,0.011873351,0.966933273,,,,,,,,
2/5/30,23.309999,0.013037766,1.064255197,,,,,,,,
2/6/30,23.059999,-0.010725011,-0.921839706,,,,,,,,
2/7/30,22.969999,-0.003902862,-0.351643934,,,,,,,,
2/10/30,23.120001,0.006530344,0.520364329,,,,,,,,
2/11/30,23.32,0.008650475,0.69756507,,,,,,,,
2/13/30,23.360001,0.001715309,0.117923266,,,,,,,,
2/14/30,23.35,-0.000428125,-0.061225103,,,,,,,,
2/17/30,23.26,-0.00385439,-0.347592594,,,,,,,,
2/18/30,23.280001,0.000859888,0.046427147,,,,,,,,
2/19/30,23.07,-0.009020661,-0.779389986,,,,,,,,
2/20/30,22.639999,-0.018638968,-1.583288902,,,,,,,,
2/21/30,22.92,0.012367536,1.008237293,,,,,,,,
2/24/30,22.68,-0.010471204,-0.900626496,,,,,,,,
2/25/30,22.889999,0.009259215,0.74844359,,,,,,,,
2/26/30,23.110001,0.009611272,0.777868505,,,,,,,,
2/27/30,23.08,-0.001298183,-0.133944587,,,,,,,,
2/28/30,23.280001,0.008665555,0.69882539,,,,,,,,
3/3/30,23.360001,0.003436426,0.261774386,,,,,,,,
3/4/30,23.540001,0.007705479,0.618582202,,,,,,,,
3/5/30,23.360001,-0.007646559,-0.664542394,,,,,,,,
3/6/30,23.59,0.009845847,0.797474342,,,,,,,,
3/7/30,23.59,0,-0.025442382,,,,,,,,
3/10/30,23.67,0.003391267,0.258000036,,,,,,,,
3/11/30,23.719999,0.002112336,0.151106861,,,,,,,,
3/12/30,23.459999,-0.010961215,-0.941581609,,,,,,,,
3/13/30,23.6,0.005967647,0.473334075,,,,,,,,
3/14/30,23.450001,-0.00635589,-0.556668181,,,,,,,,
3/17/30,23.67,0.00938162,0.758674201,,,,,,,,
3/18/30,23.9,0.009716941,0.786700376,,,,,,,,
3/19/30,24.030001,0.005439372,0.429180813,,,,,,,,
3/20/30,24.139999,0.004577528,0.35714778,,,,,,,,
3/21/30,24.290001,0.006213836,0.493910564,,,,,,,,
3/24/30,24.280001,-0.000411692,-0.059851636,,,,,,,,
3/25/30,24.25,-0.001235626,-0.128716103,,,,,,,,
3/26/30,24.620001,0.015257773,1.249803567,,,,,,,,
3/27/30,24.57,-0.00203091,-0.195185987,,,,,,,,
3/28/30,24.85,0.011396011,0.927037196,,,,,,,,
3/31/30,24.15,-0.028169014,-2.379810914,,,,,,,,
4/1/30,25.370001,0.05051764,4.196826137,,,,,,,,
4/2/30,25.110001,-0.010248324,-0.881998184,,,,,,,,
4/3/30,25.16,0.001991199,0.140982166,,,,,,,,
4/4/30,25.540001,0.015103378,1.236899235,,,,,,,,
4/7/30,25.6,0.002349217,0.170905355,,,,,,,,
4/8/30,25.459999,-0.005468789,-0.482524225,,,,,,,,
4/9/30,25.870001,0.016103771,1.320512155,,,,,,,,
4/10/30,25.92,0.001932702,0.136093003,,,,,,,,
4/11/30,25.84,-0.00308642,-0.283405601,,,,,,,,
4/14/30,25.73,-0.004256966,-0.381239948,,,,,,,,
4/15/30,25.74,0.000388651,0.007041133,,,,,,,,
4/16/30,25.559999,-0.006993046,-0.609921733,,,,,,,,
4/17/30,25.75,0.007433529,0.595852609,,,,,,,,
4/21/30,25.290001,-0.017864039,-1.518520228,,,,,,,,
4/22/30,25.5,0.008303637,0.668576327,,,,,,,,
4/23/30,25.549999,0.001960745,0.138436856,,,,,,,,
4/24/30,25.35,-0.00782775,-0.67968636,,,,,,,,
4/25/30,25.32,-0.001183432,-0.124353722,,,,,,,,
4/28/30,24.76,-0.022116904,-1.873975021,,,,,,,,
4/29/30,24.73,-0.001211632,-0.126710657,,,,,,,,
4/30/30,24.9,0.006874242,0.549107319,,,,,,,,
5/1/30,24.299999,-0.024096426,-2.03942364,,,,,,,,
5/2/30,23.57,-0.030041112,-2.536281042,,,,,,,,
5/5/30,22.98,-0.02503182,-2.117603982,,,,,,,,
5/6/30,23.76,0.033942559,2.811479492,,,,,,,,
5/7/30,23.309999,-0.018939436,-1.608402015,,,,,,,,
5/8/30,23.4,0.003861047,0.297264241,,,,,,,,
5/9/30,23.690001,0.012393205,1.01038273,,,,,,,,
5/12/30,24.09,0.016884719,1.385783797,,,,,,,,
5/13/30,24.42,0.01369863,1.119490261,,,,,,,,
5/14/30,24.57,0.006142506,0.487948791,,,,,,,,
5/15/30,24.17,-0.016280016,-1.386127492,,,,,,,,
5/16/30,24.280001,0.004551138,0.354942091,,,,,,,,
5/19/30,23.75,-0.021828706,-1.849887427,,,,,,,,
5/20/30,23.860001,0.004631621,0.36166889,,,,,,,,
5/21/30,23.74,-0.00502938,-0.445798338,,,,,,,,
5/22/30,23.790001,0.002106192,0.150593327,,,,,,,,
5/23/30,24.030001,0.010088272,0.817736225,,,,,,,,
5/26/30,24.23,0.008322888,0.670185263,,,,,,,,
5/27/30,24.24,0.000412712,0.009052081,,,,,,,,
5/28/30,24.379999,0.005775536,0.457277421,,,,,,,,
5/29/30,24.49,0.004511936,0.35166562,,,,,,,,
6/2/30,24.4,-0.003674969,-0.332596627,,,,,,,,
6/3/30,24.18,-0.009016393,-0.779033293,,,,,,,,
6/4/30,24.290001,0.004549256,0.354784777,,,,,,,,
6/5/30,23.91,-0.015644339,-1.332997498,,,,,,,,
6/6/30,23.52,-0.016311167,-1.388731061,,,,,,,,
6/9/30,22.379999,-0.04846943,-4.076521382,,,,,,,,
6/10/30,23.01,0.02815018,2.327351995,,,,,,,,
6/11/30,22.200001,-0.035202043,-2.96763202,,,,,,,,
6/12/30,22.129999,-0.003153243,-0.288990702,,,,,,,,
6/13/30,22.26,0.005874424,0.465542474,,,,,,,,
6/16/30,20.559999,-0.076370216,-6.408471335,,,,,,,,
6/17/30,20.58,0.000972811,0.05586527,,,,,,,,
6/18/30,19.860001,-0.034985374,-2.949522853,,,,,,,,
6/19/30,20.790001,0.046827792,3.888428373,,,,,,,,
6/20/30,20.25,-0.025974073,-2.196357542,,,,,,,,
6/23/30,20.09,-0.007901235,-0.685828222,,,,,,,,
6/24/30,19.389999,-0.034843255,-2.937644552,,,,,,,,
6/25/30,19.540001,0.00773605,0.621137311,,,,,,,,
6/26/30,20,0.023541401,1.942149869,,,,,,,,
6/27/30,19.809999,-0.00950005,-0.819457348,,,,,,,,
6/30/30,20.459999,0.032811713,2.716963304,,,,,,,,
7/1/30,20.24,-0.01075264,-0.924148909,,,,,,,,
7/2/30,20.459999,0.010869516,0.883032651,,,,,,,,
7/3/30,20.25,-0.010263881,-0.883298427,,,,,,,,
7/7/30,19.83,-0.020740741,-1.758955212,,,,,,,,
7/8/30,19.969999,0.00705996,0.564629632,,,,,,,,
7/9/30,20.26,0.014521833,1.188293664,,,,,,,,
7/10/30,20.77,0.025172754,2.078498501,,,,,,,,
7/11/30,20.549999,-0.010592248,-0.910743384,,,,,,,,
7/14/30,21.360001,0.039416158,3.268963341,,,,,,,,
7/15/30,21.32,-0.001872706,-0.181963296,,,,,,,,
7/16/30,21.48,0.00750469,0.601800267,,,,,,,,
7/17/30,21.58,0.004655493,0.363664149,,,,,,,,
7/18/30,21.77,0.008804449,0.710434159,,,,,,,,
7/21/30,20.940001,-0.038125815,-3.212001189,,,,,,,,
7/22/30,21.32,0.018147038,1.491288583,,,,,,,,
7/23/30,21.66,0.015947467,1.307448246,,,,,,,,
7/24/30,21.379999,-0.012927101,-1.105890525,,,,,,,,
7/25/30,21.5,0.005612769,0.443673334,,,,,,,,
7/28/30,21.82,0.014883721,1.218540248,,,,,,,,
7/29/30,21.65,-0.007791017,-0.676616263,,,,,,,,
7/30/30,21.08,-0.026327945,-2.225934172,,,,,,,,
7/31/30,21.209999,0.006166935,0.489990597,,,,,,,,
8/1/30,21.110001,-0.004714663,-0.419494316,,,,,,,,
8/4/30,21.52,0.019422027,1.597852208,,,,,,,,
8/5/30,21.52,0,-0.025442382,,,,,,,,
8/6/30,21.18,-0.015799257,-1.34594555,,,,,,,,
8/7/30,21.059999,-0.00566577,-0.498987874,,,,,,,,
8/8/30,20.27,-0.037511825,-3.160683837,,,,,,,,
8/11/30,20.4,0.006413419,0.510591697,,,,,,,,
8/12/30,19.879999,-0.025490245,-2.15591918,,,,,,,,
8/13/30,20.15,0.01358154,1.109703851,,,,,,,,
8/14/30,20.16,0.000496278,0.016036568,,,,,,,,
8/15/30,20.700001,0.026785764,2.213313985,,,,,,,,
8/18/30,20.540001,-0.007729468,-0.671471977,,,,,,,,
8/19/30,20.74,0.009737049,0.788380996,,,,,,,,
8/20/30,20.85,0.005303761,0.41784639,,,,,,,,
8/21/30,20.639999,-0.01007199,-0.867260175,,,,,,,,
8/22/30,20.790001,0.007267539,0.58197914,,,,,,,,
8/25/30,20.68,-0.005291053,-0.467669041,,,,,,,,
8/26/30,20.98,0.01450677,1.187034643,,,,,,,,
8/27/30,21.139999,0.007626263,0.611961321,,,,,,,,
8/28/30,21.129999,-0.000473037,-0.064978847,,,,,,,,
8/29/30,21.370001,0.011358354,0.923889753,,,,,,,,
9/2/30,21.379999,0.000467852,0.013660736,,,,,,,,
9/3/30,21.17,-0.009822217,-0.846384133,,,,,,,,
9/4/30,21.02,-0.007085498,-0.617648921,,,,,,,,
9/5/30,21.34,0.015223597,1.246947082,,,,,,,,
9/8/30,21.629999,0.013589456,1.110365512,,,,,,,,
9/9/30,21.76,0.006010218,0.476892101,,,,,,,,
9/10/30,21.860001,0.004595634,0.358661105,,,,,,,,
9/11/30,21.719999,-0.006404483,-0.560729583,,,,,,,,
9/12/30,21.5,-0.010128868,-0.872013998,,,,,,,,
9/15/30,21.190001,-0.014418558,-1.230546666,,,,,,,,
9/16/30,21.219999,0.001415668,0.092879242,,,,,,,,
9/17/30,21.290001,0.003298869,0.250277375,,,,,,,,
9/18/30,21.059999,-0.010803287,-0.92838204,,,,,,,,
9/19/30,20.68,-0.018043638,-1.533531149,,,,,,,,
9/22/30,20.17,-0.024661509,-2.086653324,,,,,,,,
9/23/30,20.440001,0.013386267,1.093382902,,,,,,,,
9/24/30,20.110001,-0.016144813,-1.374827216,,,,,,,,
9/25/30,19.73,-0.01889612,-1.604781691,,,,,,,,
9/26/30,19.43,-0.015205271,-1.296300206,,,,,,,,
9/29/30,18.879999,-0.028306794,-2.391326539,,,,,,,,
9/30/30,18.59,-0.015360117,-1.309242262,,,,,,,,
10/1/30,19.42,0.04464766,3.706212745,,,,,,,,
10/2/30,19.18,-0.012358393,-1.058357927,,,,,,,,
10/3/30,19.42,0.012513034,1.020398072,,,,,,,,
10/6/30,18.610001,-0.041709526,-3.511528044,,,,,,,,
10/7/30,18.620001,0.000537345,0.019468998,,,,,,,,
10/8/30,18.4,-0.011815305,-1.012966594,,,,,,,,
10/9/30,17.67,-0.039673913,-3.341391323,,,,,,,,
10/10/30,18.110001,0.024901019,2.055786824,,,,,,,,
10/14/30,17.91,-0.011043677,-0.948473814,,,,,,,,
10/15/30,18.200001,0.016192127,1.327896961,,,,,,,,
10/16/30,17.879999,-0.017582527,-1.494991405,,,,,,,,
10/17/30,17.16,-0.040268403,-3.391078818,,,,,,,,
10/20/30,17.57,0.023892774,1.971517641,,,,,,,,
10/21/30,17.049999,-0.029595959,-2.49907509,,,,,,,,
10/22/30,16.9,-0.008797596,-0.76074617,,,,,,,,
10/23/30,17.139999,0.014201124,1.161488761,,,,,,,,
10/24/30,17.74,0.035005895,2.900353199,,,,,,,,
10/27/30,17.780001,0.002254848,0.163017984,,,,,,,,
10/28/30,17.860001,0.004499437,0.350620962,,,,,,,,
10/29/30,17.549999,-0.017357334,-1.476169784,,,,,,,,
10/30/30,17.34,-0.011965756,-1.025541232,,,,,,,,
10/31/30,16.940001,-0.023067993,-1.953467156,,,,,,,,
11/3/30,17.129999,0.011215938,0.911986642,,,,,,,,
11/5/30,16.620001,-0.029772214,-2.513806515,,,,,,,,
11/6/30,16.65,0.001804994,0.125419156,,,,,,,,
11/7/30,16.09,-0.033633634,-2.836544269,,,,,,,,
11/10/30,15.54,-0.034182722,-2.882437136,,,,,,,,
11/11/30,15.79,0.016087516,1.319153547,,,,,,,,
11/12/30,16.139999,0.022165864,1.827182408,,,,,,,,
11/13/30,16.559999,0.026022306,2.149504148,,,,,,,,
11/14/30,16.889999,0.019927537,1.640102849,,,,,,,,
11/17/30,16.48,-0.024274661,-2.05432056,,,,,,,,
11/18/30,16.66,0.01092233,0.887446873,,,,,,,,
11/19/30,17.01,0.021008403,1.730441713,,,,,,,,
11/20/30,16.940001,-0.004115168,-0.369388427,,,,,,,,
11/21/30,17.200001,0.015348287,1.257368732,,,,,,,,
11/24/30,17.049999,-0.008721046,-0.75434813,,,,,,,,
11/25/30,16.85,-0.011730147,-1.005849067,,,,,,,,
11/26/30,16.610001,-0.014243264,-1.215895576,,,,,,,,
11/28/30,16.379999,-0.0138472,-1.182792476,,,,,,,,
12/1/30,16.799999,0.025641027,2.117636798,,,,,,,,
12/2/30,16.959999,0.00952381,0.770558455,,,,,,,,
12/3/30,16.67,-0.017098999,-1.454578106,,,,,,,,
12/4/30,16.42,-0.014997001,-1.278892935,,,,,,,,
12/5/30,16.43,0.000609013,0.025459009,,,,,,,,
12/8/30,15.97,-0.027997565,-2.365481221,,,,,,,,
12/9/30,15.98,0.000626174,0.0268933,,,,,,,,
12/10/30,15.73,-0.015644556,-1.333015644,,,,,,,,
12/11/30,15.55,-0.011443102,-0.981857825,,,,,,,,
12/12/30,15.43,-0.007717042,-0.670433375,,,,,,,,
